Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Regulation of Mitotic Cell Cycle (GO:0007346)	23/124	0.07302824994465568	0.9631461643644211	0	0	1.4517643601094803	3.7991351140888665	FOXA1;L3MBTL1;PTGES2;SPHK1;USP22;DAPK3;PLK1;ASNS;FBXO43;PKMYT1;SIRT1;RNF40;PML;BRINP2;MAEA;CDC26;CKS2;ANAPC5;PKN2;TTLL12;OBSL1;EIF4E;NEK11
Base-Excision Repair (GO:0006284)	9/39	0.07401729719827843	0.9700892014049366	0	0	1.9105204872646733	4.973956918229243	PRMT6;SMUG1;NEIL3;POLG2;OGG1;POLR1B;LIG4;LRIG3;ERCC5
Positive Regulation of Extrinsic Apoptotic Signaling Pathway (GO:2001238)	9/39	0.07401729719827843	0.9700892014049366	0	0	1.9105204872646733	4.973956918229243	WWOX;TNFRSF12A;CAV1;PKN2;FADD;LTBR;AGXT;THBS1;PML
Negative Regulation of Telomere Maintenance via Telomere Lengthening (GO:1904357)	7/28	0.07602262622443623	0.9840706616829801	0	0	2.1223410795524407	5.468687767891063	EXOSC10;PARP1;XRN1;NAT10;HNRNPA1;TERF2;PML
Positive Regulation of Cholesterol Transport (GO:0032376)	7/28	0.07602262622443623	0.9840706616829801	0	0	2.1223410795524407	5.468687767891063	EEPD1;SYCP2;ABCA3;CAV1;APOE;SIRT1;NFKB1
Positive Regulation of Mitotic Cell Cycle (GO:0045931)	7/28	0.07602262622443623	0.9840706616829801	0	0	2.1223410795524407	5.468687767891063	FOXA1;CUL3;SPHK1;USP22;ASNS;PKN2;EIF4E
Positive Regulation of Response to Endoplasmic Reticulum Stress (GO:1905898)	7/28	0.07602262622443623	0.9840706616829801	0	0	2.1223410795524407	5.468687767891063	USP13;BAG6;CAV1;UBQLN1;BBC3;RNFT1;NFE2L2
Aerobic Respiration (GO:0009060)	16/81	0.07711779201915453	0.9949847653348816	0	0	1.5684791892045777	4.019104419574424	NDUFB9;NDUFB7;NDUFB6;NDUFA12;DLST;ATP5F1C;CS;NDUFS7;CSKMT;NDUFS6;IDH3B;SLC25A51;NDUFS1;SUCLG1;DLAT;SLC25A14
RNA Metabolic Process (GO:0016070)	13/63	0.07884591803751184	0.9949847653348816	0	0	1.6563105360443624	4.207458964395662	FTO;RNASEH2B;TUT7;DDX24;BCDIN3D;TBRG4;ATXN2L;EXOSC10;EXOSC9;XPO5;PCBP2;METTL8;EXOSC2
Positive Regulation of Double-Strand Break Repair (GO:2000781)	18/94	0.08139041301381827	0.9949847653348816	0	0	1.5092982456140351	3.7860713122950482	SMARCD2;PARP1;DDX11;WAS;SIRT6;ARID1A;SIRT1;MORF4L1;ING3;MRNIP;MRGBP;KAT5;VPS72;RUVBL1;UBE2N;KMT5B;DMAP1;HDGFL2
Iron-Sulfur Cluster Assembly (GO:0016226)	6/23	0.0817457423081912	0.9949847653348816	0	0	2.2468766267568974	5.626497124218893	HSPA9;NFU1;NDOR1;IBA57;HSCB;CIAO1
Metallo-Sulfur Cluster Assembly (GO:0031163)	6/23	0.0817457423081912	0.9949847653348816	0	0	2.2468766267568974	5.626497124218893	HSPA9;NFU1;NDOR1;IBA57;HSCB;CIAO1
Negative Regulation of Hippo Signaling (GO:0035331)	6/23	0.0817457423081912	0.9949847653348816	0	0	2.2468766267568974	5.626497124218893	SIKE1;SRC;WWC1;SIRT1;MARK3;STRN4
Regulation of Protein Ubiquitination (GO:0031396)	21/113	0.08241924202725413	0.9949847653348816	0	0	1.4548774000096725	3.6312813868665454	HSP90AA1;HSP90AB1;KDM1A;CENPX;USP4;RIPK2;CUL3;CAV1;SPHK1;XIAP;PARK7;COMMD1;SENP2;HDAC8;UBB;UBQLN1;AKT1;CTNNB1;OGT;VPS28;TSPYL5
Bone Resorption (GO:0045453)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	SRC;RAB3D;PTK2B
Double-Strand Break Repair via Classical Nonhomologous End Joining (GO:0097680)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	RNF168;LIG4;TP53BP1
Glutamine Transport (GO:0006868)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	SLC38A1;SLC1A5;SLC38A2
Intermembrane Lipid Transfer (GO:0120009)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	TTPA;ESYT1;PLEKHA8
Negative Regulation of DNA-templated DNA Replication (GO:2000104)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	TIPIN;LRIG3;DYNLL1
Negative Regulation of Protein-Containing Complex Disassembly (GO:0043242)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	RUBCN;TMEM39A;HDAC6
Negative Regulation of Ryanodine-Sensitive Calcium-Release Channel Activity (GO:0060315)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	CALM3;SRI;CALM2
Phosphatidylserine Acyl-Chain Remodeling (GO:0036150)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	OSBPL8;OSBPL5;MBOAT1
Positive Regulation of Telomerase RNA Localization to Cajal Body (GO:1904874)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	DKC1;CCT8;CCT7
Regulation of Gap Junction Assembly (GO:1903596)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	CNTNAP2;CAV1;AGXT
Regulation of Pinocytosis (GO:0048548)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	AXL;CAV1;PPT1
Regulation of Protein Acetylation (GO:1901983)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	KAT5;PARK7;SIRT1
Regulation of Protein Localization to Chromatin (GO:1905634)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	VCPIP1;SIRT6;VRK1
Regulation of Sister Chromatid Cohesion (GO:0007063)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	DDX11;CTNNB1;BUB1
Regulation of Stem Cell Division (GO:2000035)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	NCOA3;YME1L1;MLLT3
Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903555)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	CD47;PARK7;FOXP1
Response to Thyroid Hormone (GO:0097066)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	THRB;CTSL;HPN
succinyl-CoA Metabolic Process (GO:0006104)	3/8	0.08279677708676053	0.9949847653348816	0	0	3.818121546961326	9.512338749749164	NUDT19;DLST;SUCLG1
Positive Regulation of Stem Cell Population Maintenance (GO:1902459)	9/40	0.0845126830479475	0.9999959960314032	0	0	1.848783624477548	4.568073786271989	SS18;HDAC2;ING3;RBBP4;NCOA3;BRD9;SIRT6;ARID1A;OGT
Ribosome Disassembly (GO:0032790)	9/40	0.0845126830479475	0.9999959960314032	0	0	1.848783624477548	4.568073786271989	MTRFR;GFM2;USP32;TRIP4;MRPL58;MTIF2;ASCC2;EIF2D;MTIF3
Positive Regulation of Transcription Elongation by RNA Polymerase II (GO:0032968)	10/46	0.08640667129760742	0.9999959960314032	0	0	1.7690382406039717	4.3318269429542084	MED23;TCERG1;MED14;MED25;CCNT2;ZMYND8;LEO1;MED8;MED9;ELL3
Negative Regulation of TOR Signaling (GO:0032007)	14/70	0.0864939604552857	0.9999959960314032	0	0	1.5926405325443787	3.898275475721928	SEC13;WDR59;SAR1B;OTUD7B;TSC1;SIRT1;YWHAZ;WDR24;FLCN;DEPTOR;SESN1;UBE2N;VHL;KPTN
Negative Regulation of Endoplasmic Reticulum Unfolded Protein Response (GO:1900102)	5/18	0.0865287194321228	0.9999959960314032	0	0	2.4481839575831468	5.991388951508717	PPP1R15A;AKT1;DNAJB9;TMBIM6;ATAD3A
Peptidyl-Lysine Methylation (GO:0018022)	5/18	0.0865287194321228	0.9999959960314032	0	0	2.4481839575831468	5.991388951508717	CSKMT;ATPSCKMT;VCPKMT;METTL21A;EEF1AKMT1
Positive Regulation of Chromosome Segregation (GO:0051984)	5/18	0.0865287194321228	0.9999959960314032	0	0	2.4481839575831468	5.991388951508717	NUMA1;KAT5;NCAPG2;NCAPH;RAD18
Regulation of Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039531)	5/18	0.0865287194321228	0.9999959960314032	0	0	2.4481839575831468	5.991388951508717	ITCH;SRC;XIAP;TAB1;TARBP2
Regulation of Defense Response to Virus (GO:0050688)	5/18	0.0865287194321228	0.9999959960314032	0	0	2.4481839575831468	5.991388951508717	ITCH;RNF216;ELMOD2;PCBP2;ZMPSTE24
Regulation of Protein-Containing Complex Disassembly (GO:0043244)	5/18	0.0865287194321228	0.9999959960314032	0	0	2.4481839575831468	5.991388951508717	CLEC16A;GSPT1;HDAC6;TECPR1;IGF1R
Endocytic Recycling (GO:0032456)	13/64	0.08720462778425457	0.9999959960314032	0	0	1.6237396252401146	3.961109371099054	STX16;CMTM6;SNX12;EHD1;SNX27;VPS51;RAB14;VPS50;SNX17;VPS53;VAMP4;SNX7;RAB11FIP3
Cristae Formation (GO:0042407)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	CHCHD3;APOOL;IMMT;MICOS10
Intraciliary Retrograde Transport (GO:0035721)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	DYNC2I1;DYNLT2B;IFT122;DYNLL1
Mitochondrial DNA Metabolic Process (GO:0032042)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	PARP1;POLG2;RRM2B;LRIG3
Modified Amino Acid Biosynthetic Process (GO:0042398)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	PTDSS2;PLSCR1;PTDSS1;ST20-MTHFS
Nuclear RNA Surveillance (GO:0071027)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	EXOSC10;XRN1;EXOSC9;EXOSC2
pre-miRNA Processing (GO:0031054)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	TUT7;BCDIN3D;DROSHA;TARBP2
Protein Deacetylation (GO:0006476)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	SIRT6;SIRT1;HDAC6;HDAC7
Regulation of Cell Fate Commitment (GO:0010453)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	HDAC2;RBBP4;MTA2;GATAD2A
Reg of Intrinsic Apoptotic Sgnlng Pway in Resp to DNA Damage by P53 Cls Mediator (GO:1902165)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	MUC1;ING3;KDM1A;SIRT1
snRNA Transcription (GO:0009301)	4/13	0.08855858434503017	0.9999959960314032	0	0	2.8286252354048966	6.856844907555668	USPL1;POLR3B;SNAPC3;ELL3
Regulation of Cellular Component Organization (GO:0051128)	28/159	0.08871059801835939	0.9999959960314032	0	0	1.3627741990408355	3.3011513976111395	SLC48A1;SNX12;PARK7;TMEM97;MLLT3;CAMSAP2;OPHN1;PACSIN2;APOE;CCNL1;GPR158;HSP90AA1;SEMA4D;SPHK1;SETD1A;ATAD3A;HCFC1;LATS1;ITCH;BBS10;NRG3;SNX17;CHPT1;LAMTOR2;AGXT;SGK1;EBAG9;CD22
Regulation of Androgen Receptor Signaling Pathway (GO:0060765)	7/29	0.08898364873255628	0.9999959960314032	0	0	2.025753663525703	4.900911202839649	NCOR1;KDM1A;PRMT2;PARK7;SIRT1;HDAC6;FOXP1
Transcription Elongation by RNA Polymerase II (GO:0006368)	7/29	0.08898364873255628	0.9999959960314032	0	0	2.025753663525703	4.900911202839649	CTR9;SUPT4H1;LEO1;ELP2;DMAP1;ELL3;GLYR1
Positive Regulation of Protein Localization (GO:1903829)	19/102	0.09320178800548387	0.9999959960314032	0	0	1.4587330425815899	3.461556549162166	CARD10;HSP90AB1;NUMA1;DTX3L;CEP120;PLK1;MEAK7;VRK1;SIRT6;PARK7;PDZK1;REXO2;RTN4;PML;CCDC88A;AKT1;AMOTL2;GAS8;METAP1
Platelet Aggregation (GO:0070527)	8/35	0.0933646621281124	0.9999959960314032	0	0	1.8865655323219899	4.473504096000016	FIBP;RAP2B;STXBP3;ACTN1;GNAS;MYH9;MYL12A;METAP1
Regulation of Apoptotic Process (GO:0042981)	108/704	0.0941720184399535	0.9999959960314032	0	0	1.158481832909049	2.7370664649657788	FOXA1;CAAP1;PARK7;UBE2Z;IGF1R;LGALS1;KAT5;RUVBL1;AKT1;CCNL1;PHLDA3;PRKCI;ACTN1;DAPK3;WDR73;ATAD3A;MORF4L1;YME1L1;PHIP;NOTCH2;HPN;VTCN1;RTN4;HSP90B1;UBB;BAG3;FADD;DMAP1;ATG7;HSPA9;NIBAN2;SIAH2;PLK1;ASNS;TNFRSF10B;PA2G4;NFKB1;PTK2;KLHL20;MRGBP;BCL3;PPT1;ANP32E;FANK1;SLC48A1;RARG;RBM25;HSPB6;FLT3;FLCN;PIDD1;DSTYK;ING3;SPTLC1;GRM4;VPS72;MLST8;CTNNBL1;RBM5;HSP90AA1;PRMT2;TNFRSF12A;SPHK2;ANXA4;SPHK1;ANXA5;NME2;TMC8;RPS3A;SIRT1;YWHAZ;DUSP6;NME1;RHOB;LATS1;TMBIM4;AKT1S1;TMBIM6;NAA38;AGXT;SGK1;HDAC2;SRC;DDX20;XIAP;THBS1;HSPD1;TFPT;MAPK8;ERBB3;BNIP1;PTK2B;VHL;NPM1;SEMA4D;STAT1;DKKL1;VEGFB;CFLAR;ITCH;GOLPH3;AXL;STK17B;CTNNB1;PKN2;ERCC5;NAA16;TAF6
Positive Regulation of Organelle Assembly (GO:1902117)	13/65	0.09609640185460518	0.9999959960314032	0	0	1.5924214417744917	3.7300934080227215	PLK4;GPSM2;NUMA1;CEP120;STX18;WIPI1;CCDC88A;CAPRIN1;CNOT2;PIP4K2B;SAXO1;SNX7;RAB11FIP3
Protein Targeting to Membrane (GO:0006612)	13/65	0.09609640185460518	0.9999959960314032	0	0	1.5924214417744917	3.7300934080227215	UBL4A;TRAM1;PRKCI;ZDHHC20;VPS37C;ZDHHC6;ZDHHC7;BAG6;RABGEF1;ZDHHC18;SSR1;SIL1;GET4
mRNA Transport (GO:0051028)	12/59	0.09694281403254991	0.9999959960314032	0	0	1.6261735151200643	3.7948938379341355	NUP214;FYTTD1;FXR1;SMG1;TPR;SRSF3;NCBP3;NUP88;MAGOHB;EIF4E;NUP160;ZFP36L1
Fc Receptor Mediated Stimulatory Signaling Pathway (GO:0002431)	6/24	0.09702810902710875	0.9999959960314032	0	0	2.1219272369714846	4.949935435218354	YES1;SRC;PRKCE;PLA2G6;PTK2;VAV2
RNA Splicing, via Transesterification Reactions (GO:0000375)	6/24	0.09702810902710875	0.9999959960314032	0	0	2.1219272369714846	4.949935435218354	SF3A3;PRPF3;TRA2B;DDX23;MPHOSPH10;SRSF10
Regulation of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	6/24	0.09702810902710875	0.9999959960314032	0	0	2.1219272369714846	4.949935435218354	LATS1;KDM1A;PRMT2;UBA5;PARK7;HDAC6
Tricarboxylic Acid Cycle (GO:0006099)	6/24	0.09702810902710875	0.9999959960314032	0	0	2.1219272369714846	4.949935435218354	CS;CSKMT;IDH3B;DLST;SUCLG1;DLAT
Cellular Response to Radiation (GO:0071478)	10/47	0.09704015749709302	0.9999959960314032	0	0	1.7211265918799155	4.014752195554905	HUS1;LIG4;INO80;BRCA2;RAD9B;SIRT1;CLOCK;RHOB;RAD9A;RHNO1
Positive Regulation of Macroautophagy (GO:0016239)	15/78	0.10188747400994208	0.9999959960314032	0	0	1.516745062804996	3.4640732250126014	HSPB8;VPS13D;DELE1;WIPI1;SIRT1;WDR24;SPTLC1;KAT5;STING1;BAG3;SESN1;TOM1;PIP4K2B;SMCR8;SNX7
L-amino Acid Transport (GO:0015807)	7/30	0.10310741494413446	0.9999959960314032	0	0	1.9375651532404214	4.402116970197273	SLC38A1;SLC7A7;SLC43A2;SLC7A8;SLC3A2;SLC38A2;LLGL2
Negative Regulation of Mitotic Cell Cycle (GO:0045930)	7/30	0.10310741494413446	0.9999959960314032	0	0	1.9375651532404214	4.402116970197273	TOM1L2;BRINP2;CHEK1;CTNNB1;AURKAIP1;PML;ZFP36L1
Positive Regulation of Microtubule Polymerization (GO:0031116)	7/30	0.10310741494413446	0.9999959960314032	0	0	1.9375651532404214	4.402116970197273	OCLN;NUMA1;VTA1;SLAIN2;CKAP5;CLASP1;CDK5RAP2
Protein Insertion Into ER Membrane (GO:0045048)	7/30	0.10310741494413446	0.9999959960314032	0	0	1.9375651532404214	4.402116970197273	UBL4A;TRAM1;EMC1;EMC3;EMC4;GET1;GET4
DNA Replication Checkpoint Signaling (GO:0000076)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	MDC1;TIPIN;HUS1;RAD9B;RAD9A
mRNA Cis Splicing, via Spliceosome (GO:0045292)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	SFSWAP;DDX23;SDE2;PSIP1;SRSF3
Maturation of 5.8S rRNA Frm Tricistronic rRNA Trnscpt (GO:0000466)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	NOP14;EXOSC10;EXOSC9;NOL9;EXOSC2
Negative Regulation of Calcium Ion Transmembrane Transporter Activity (GO:1901020)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	UBQLN1;CALM3;SRI;CALM1;CALM2
Nuclear Envelope Organization (GO:0006998)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	TOR1A;TOR1B;NEMP1;LEMD2;LMNB1
Positive Regulation of Small Molecule Metabolic Process (GO:0062013)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	AKT2;AKT1;PARK7;APOE;PPARD
Regulation of Nuclear Division (GO:0051783)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	L3MBTL1;DAPK3;FBXO43;PKMYT1;OBSL1
Regulation of Protein Neddylation (GO:2000434)	5/19	0.10487473323033529	0.9999959960314032	0	0	2.273182033594861	5.125999703075008	COPS4;DCUN1D4;COPS7B;DCUN1D2;COPS8
Negative Regulation of Gene Expression, Epigenetic (GO:0045814)	20/110	0.10499687738407462	0.9999959960314032	0	0	1.4160283337451611	3.1914795898418227	L3MBTL1;H2AX;KMT2D;HELLS;HDAC2;DNMT3A;BAZ2A;SIRT6;HDAC8;SPTY2D1;SIRT1;HDAC6;LMNB1;H2AJ;ING3;CHEK1;TASOR;MTF2;POLE3;METTL4
rRNA Processing (GO:0006364)	20/110	0.10499687738407462	0.9999959960314032	0	0	1.4160283337451611	3.1914795898418227	NOP14;WDR36;RIOK3;WDR3;NOL7;NAT10;NOC4L;NOL9;WDR55;REXO5;RPS14;TRMT112;RPS16;EXOSC10;DKC1;EXOSC9;SDE2;MPHOSPH10;RIOK1;EXOSC2
Macroautophagy (GO:0016236)	28/162	0.10581343748693044	0.9999959960314032	0	0	1.3320312933473895	2.9918458625989097	RETREG3;SRC;UBA5;CLEC16A;TCIRG1;ZFYVE26;TOM1;UBQLN1;PIP4K2B;USP30;SNX7;ATG7;SNAP29;VTA1;VPS37C;WIPI1;ATG13;RIMOC1;STING1;ATG16L1;TBC1D5;CHMP2B;VPS41;ATG4C;STAM2;OGT;VPS28;TECPR1
Protein Localization to Cell Periphery (GO:1990778)	24/136	0.10644897949667657	0.9999959960314032	0	0	1.3657333757556476	3.0593649598399995	HYCC2;PRKCI;C2CD5;NHERF2;PPIL2;SYCP2;SMURF1;CAV1;SEC16A;ZDHHC5;MYO5A;ZDHHC7;PDZK1;TTC7A;ATP1B1;PRKCZ;HSP90B1;LRP6;EHD1;CACNB3;MYADM;RAB11FIP3;GPR158;S100A10
'De Novo' Post-Translational Protein Folding (GO:0051084)	8/36	0.10645388083623403	0.9999959960314032	0	0	1.819082762256194	4.0748243927912	HSPA9;CCT2;ENTPD5;HSPA6;SELENOF;CCT8;CCT7;HSPA13
Cytoplasmic Translational Initiation (GO:0002183)	8/36	0.10645388083623403	0.9999959960314032	0	0	1.819082762256194	4.0748243927912	EIF2B5;RBM4;EIF2B3;EIF2B2;EIF5;EIF2D;EIF3E;EIF2B1
Neutral Amino Acid Transport (GO:0015804)	8/36	0.10645388083623403	0.9999959960314032	0	0	1.819082762256194	4.0748243927912	SLC38A1;SLC7A7;SLC43A2;SLC7A8;SLC3A2;SLC1A5;SLC38A2;LLGL2
Positive Regulation of Epithelial Cell Migration (GO:0010634)	8/36	0.10645388083623403	0.9999959960314032	0	0	1.819082762256194	4.0748243927912	BMPR2;SRC;IQSEC1;PRKCE;HDAC6;RTN4;CLASP1;PTK2
Positive Regulation of Cell Cycle (GO:0045787)	12/60	0.10694749221980736	0.9999959960314032	0	0	1.5922025129342203	3.5592370295939615	FOXA1;SPHK1;USP22;CHEK1;RARA;ASNS;RAD23A;PKN2;EIF4E;FGFR2;HCFC1;LRP6
Ribosome Assembly (GO:0042255)	9/42	0.10802673905029622	0.9999959960314032	0	0	1.7365347830464108	3.8644436953712558	NGRN;RPS14;EIF5B;NPM1;EIF5;MPV17L2;RPS27L;MRPS7;RPSA2
Positive Regulation of Protein Metabolic Process (GO:0051247)	34/202	0.10809622158631547	0.9999959960314032	0	0	1.2904424810162516	2.870890627529169	HDAC2;UBXN2A;NAT10;RPS27L;THBS1;OAZ3;FXR1;MAPK8;CPAMD8;AKT1;APOE;FADD;BTRC;ATG7;EPHA4;NPM1;HSP90AA1;METTL3;PLK1;SAMD4A;ASPSCR1;PYM1;UPF3A;LARP4;CSDE1;BCL3;PLXNB2;EIF3E;AURKAIP1;CPEB3;AGXT;SEC22B;OGT;VPS28
Negative Regulation of Transforming Growth Factor Beta Receptor Signaling Pathway (GO:0030512)	16/85	0.10822876231196898	0.9999959960314032	0	0	1.4772095817376285	3.2845875035708074	ZNF451;HDAC2;GDF15;SMURF1;SIRT1;LTBP1;OVOL2;SPRED2;PPM1A;SPRED1;EID2;ING3;RBBP4;VEPH1;SKIL;OGT
Positive Regulation of Innate Immune Response (GO:0045089)	10/48	0.10840713545179442	0.9999959960314032	0	0	1.6757366088781778	3.723254432436684	AKIRIN2;RBM47;PLSCR1;KAT5;POLR3B;STING1;RIOK3;ZDHHC5;FADD;TRIM56
Replication Fork Processing (GO:0031297)	10/48	0.10840713545179442	0.9999959960314032	0	0	1.6757366088781778	3.723254432436684	EXD2;MMS22L;RTEL1;PCNA;CENPX;PARP1;FBH1;DDX11;NUCKS1;BRCA2
Negative Regulation of Gene Expression (GO:0010629)	58/364	0.10907821611752529	0.9999959960314032	0	0	1.2096515799302177	2.6802129998956006	PPP1R11;SNX12;PARK7;ROBO1;RBM4;ALKBH5;ING3;CHEK1;ZC3H12A;NPTN;AKT1;DIS3L2;EPHA4;PRKCH;IFRD2;DAPK3;METTL3;RPL13A;SIRT6;NUDT16L1;SIRT1;TERF2;OVOL2;FOXP1;CLDN3;MTF2;MYADM;SMCR8;TMBIM6;AGXT;GAPDH;FTO;NOTCH2;MRPL13;HDAC6;FXR1;GPNMB;EXOSC9;DHX36;TASOR;METTL4;IGF2BP1;APOE;VHL;ZNF148;SETDB1;SETDB2;STAT3;VEGFB;ATP2B4;LSM5;NFKB1;LSM2;RPS26;OCLN;EPRS1;CAPRIN1;CPEB3
Positive Regulation of Protein Modification by Small Protein Conjugation or Removal (GO:1903322)	15/79	0.11075967186721696	0.9999959960314032	0	0	1.4929592119866815	3.2850963174176937	KDM1A;CENPX;RIPK2;SPHK1;CUL3;CAV1;DCUN1D4;DCUN1D2;XIAP;COMMD1;SENP2;UBB;ZC3H12A;UBQLN1;TSPYL5
Positive Regulation of Proteasomal Protein Catabolic Process (GO:1901800)	18/98	0.1109673438768878	0.9999959960314032	0	0	1.4335	3.151577445595901	USP13;PABIR1;ZER1;CAV1;PLK1;KEAP1;RAD23A;SIRT6;FBXO22;CBFA2T3;SIRT1;RNFT1;BAG6;NUB1;HECTD1;PSMC2;UBQLN1;NFE2L2
acyl-CoA Biosynthetic Process (GO:0071616)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	ACSS2;PPT1;HTD2;CBR4
Cotranslational Protein Targeting to Membrane (GO:0006613)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	TRAM1;SSR1;SIL1;SRP9
Establishment of Spindle Localization (GO:0051293)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	VPS72;MAP4;KPNB1;LLGL2
Histone mRNA Catabolic Process (GO:0071044)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	TUT7;EXOSC10;XRN1;TUT1
miRNA Metabolic Process (GO:0010586)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	TUT7;XPO5;ZC3H12A;DIS3L2
Negative Regulation of ATP-dependent Activity (GO:0032780)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	TNNT2;PAM16;VCPKMT;TSC1
Negative Regulation of Epithelial Cell Migration (GO:0010633)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	DUSP10;PTEN;TACSTD2;MCC
Negative Regulation of Muscle Cell Apoptotic Process (GO:0010656)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	BAG3;ZC3H12A;DIPK2A;LRP6
Nuclear Pore Organization (GO:0006999)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	FXR1;TPR;NUP153;RTN4
Positive Regulation of Protein-Containing Complex Disassembly (GO:0043243)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	SETX;TOM1;SMCR8;IGF1R
Positive Regulation of Telomere Maintenance in Response to DNA Damage (GO:1904507)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	TFPT;RUVBL1;INO80;UCHL5
Regulation of RNA Export From Nucleus (GO:0046831)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	ALKBH5;TPR;NUP153;NRDE2
Regulation of Microtubule-Based Movement (GO:0060632)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	IGBP1;FNTA;DYNLT2B;HDAC6
Retinoic Acid Receptor Signaling Pathway (GO:0048384)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	RARG;THRB;NCOA3;RARA
Secretion (GO:0046903)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	PRKCI;TMEM63A;CPAMD8;UNC13D
Sphingoid Biosynthetic Process (GO:0046520)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	SPTLC1;AGK;SPHK2;SPHK1
Sphingosine Biosynthetic Process (GO:0046512)	4/14	0.11119298932988379	0.9999959960314032	0	0	2.5456153279292555	5.591413379761527	SPTLC1;AGK;SPHK2;SPHK1
